level,id,label,sites,instances,parents
---	Q1190923	squash	15	0	^
---	Q1377087	sugar syrup	4	0	^
---	Q1568152	Haft Mewa	4	0	
---	Q1614358	Khustonig	2	0	^
---	Q1784398	palm syrup	14	0	
---	Q1939771	orgeat syrup	21	0	
---	Q2585296		1	0	
---	Q3181931	birch syrup	10	0	
---	Q3485291	barley malt syrup	14	0	
---	Q3485298	brown rice syrup	8	0	
---	Q4313118		2	0	^
---	Q5027077	Camp Coffee	3	0	^
---	Q5140965	coffee syrup	2	0	
---	Q5431859	Falernum	7	0	
---	Q5436853	Fassionola	1	0	
---	Q5506416	fruit syrup	7	0	
----	Q67440620	banana syrup	0	0	
----	Q848779	Jallab	15	0	^
----	Q1182764	defrutum	5	0	
----	Q1258323	pekmez	28	0	
----	Q2864215	grape syrup	11	0	
----	Q2916133	date honey	14	0	
----	Q5305677	Drakshasava	2	0	
----	Q15845490	Tasabounte	2	0	
----	Q26359769	strawberry syrup	1	0	
----	Q26877759	raspberry syrup	0	0	
----	Q27670710	passion fruit syrup	0	0	
---	Q6446355	kuromitsu	9	0	
---	Q7571989	Soy molasses	1	0	
---	Q7663535	Syrup of Maidenhair	1	0	
---	Q10972293	treacle	9	0	
----	Q154389	molasses	65	0	^^^
-----	Q13057671	date juice	0	0	
-----	Q15277400	blackstrap molasses	2	0	
-----	Q15879293		1	0	
-----	Q22442939		0	0	
-----	Q103813342	beet molasses	0	0	
-----	Q108946643	pomegranate molasses	9	0	^
------	Q4313514	narsharab	7	0	
------	Q108947435	nar ekşisi	4	0	
----	Q2688129	golden syrup	10	0	
---	Q12424061	Rose syrup	4	0	
---	Q12967012	latik	5	0	
---	Q14770547	glucose syrup	19	0	
----	Q1866054		2	0	
---	Q16676963	mint syrup	1	0	
---	Q16878224	cocopandan syrup	1	0	
---	Q20093011	syrup	3	0	^^
---	Q25554286	wheat syrup	1	0	
---	Q26879632	gomme syrup	0	0	
---	Q30038881	cinnamon-infused 1:1 sugar syrup	0	0	
---	Q43669835	Lemon syrups	0	0	
---	Q56408491		1	0	
---	Q65197629	dandelion syrup	3	0	
---	Q67890691	coconut syrup	0	0	^
---	Q68001662	lime syrup	0	0	^
---	Q87591025	Maraschino Syrup	0	0	
---	Q106768139	Appelstroop	2	0	^
---	Q108946643	pomegranate molasses	9	0	^
---	Q111133654	dark syrup	0	0	
---	Q113348972	Perenstroop	1	0	
---	Q113374299	flower syrup	0	0	
---	Q115166341	sugar beet syrup	5	0	^
---	Q115618416	ice cream syrup	0	0	^
---	Q117467386	table syrup	1	0	
--	Q6585936	Kurdish coffee	13	0	^
--	Q6647875	Lithia Spring Water	1	0	^^
--	Q6685309	Lotus vodka	1	0	
--	Q6744639	malt beverage	2	0	^
---	Q3079990	Four Loko	5	0	^^
---	Q75837360	malt wine	0	0	^
--	Q6818708	Mercy	1	0	
--	Q6825758	Mexican Coke	7	0	
--	Q6964340	Nanton Summer Root Beer	1	0	^
--	Q7042750	No-Cal Soda	1	0	
--	Q7050713	Nordic Mist	2	0	^
--	Q7070632	Nuvo	2	0	
--	Q7078598	oenomel	2	0	
--	Q7080013	oghi	2	0	
--	Q7085196	Old Taylor	2	0	
--	Q7099769	orange drink	3	0	^
--	Q7102554	Original New York Seltzer	1	0	
--	Q7157944	peanut punch	2	0	^
--	Q7158004	Peardrax	2	0	
--	Q7164915	Penta Water	2	0	
--	Q7194672	Pimp Juice	1	0	
--	Q7202316	Platinka	1	0	
--	Q7206969	sherbet	41	0	^
--	Q7225874	Polmos Łańcut	3	0	
--	Q7225924	Polonaise	1	0	^
--	Q7237064	Pozol	5	0	
--	Q7238043	prairie oyster	7	0	
--	Q7250135	Propel Fitness Water	2	0	^
--	Q7259570	Pulp	3	0	
--	Q7261312	Purl	1	0	
--	Q7276388	RESQ	1	0	
--	Q7295142	Rasna	2	0	
--	Q7304311	Air sirap	1	0	
--	Q7310864	relaxation drink	2	0	
---	Q211342	Slow Cow	3	0	^
--	Q7321897	Rhythm	1	0	
--	Q7354467	Rock Hill Farms Single-Barrel	1	0	
--	Q7374788	Royal Salute whisky	1	0	
--	Q7407009	Sam's Choice	2	0	
--	Q7418124	Sangria Señorial	2	0	^
--	Q7428481	Savvy Vodka	1	0	
--	Q7430894	Schaefer Beer	1	0	
--	Q7451435	Senzao	2	0	
--	Q7459660	Señor Río	1	0	
--	Q7505488	Shustov vodka	1	0	
--	Q7547340	Snapple	8	0	
--	Q7548310	Snow Queen Vodka	1	0	
--	Q7550050	Sobieski Vodka	7	0	
--	Q7553206	soda sữa hột gà	4	0	^
--	Q7575764	Speight's Old Dark	1	0	
--	Q7577214	Spike Shooter	1	0	
--	Q7582229	Squeezit	1	0	
--	Q7597428	Staminade	1	0	^
--	Q7649445	Sussex Golden Ginger Ale	2	0	
--	Q7659105	switchel	4	0	^^^
--	Q7688246	Tatratea	4	0	
--	Q7695264	Tejuino	6	0	^^
--	Q7698832	Templeton Rye	1	0	
--	Q7783942	thickened fluid	2	0	
--	Q7801992	Tiky	1	0	^
--	Q7824016	Tooheys Extra Dry	1	0	
--	Q7824018	Tooheys Old	1	0	
--	Q7838701	Tres Agaves	1	0	
--	Q7838713	Tres Generaciones	1	0	^
--	Q7841929	Triibe	0	0	
--	Q7880109	Ultimat Vodka	1	0	^
--	Q7906389	V44	1	0	
--	Q7923070	Very Old Barton	1	0	
--	Q7926542	Victoria	2	0	
--	Q7937007	Vitasoy	4	0	
--	Q7937441	Viva	2	0	
--	Q7939314	Vodka 14	1	0	
--	Q7939319	Vodka Perfect	1	0	
--	Q7994065	Whistler Water	1	0	^
--	Q7995078	White Mountain Cooler	1	0	
--	Q8024931	wine cooler	4	0	
--	Q8027512	Wisent	1	0	
--	Q8060829	Yukon Jack	1	0	
--	Q9004755	Horchata	2	0	
--	Q9339642	Soplica	4	0	
--	Q9339787		2	0	
--	Q10263838	DanUp	1	0	^
--	Q10313095		3	0	
--	Q10374737	Sukita	2	0	^
--	Q10387497	umbuzada	1	0	
--	Q10418358		1	0	
--	Q10455883	Cocaine	2	0	^
--	Q10590161		2	0	
--	Q10593333	meal drink	1	0	
---	Q251113	julmust	22	0	^^^
---	Q10562698	lingonberry juice	3	0	
--	Q10667937		1	0	
--	Q10860328	Hype Energy	2	0	
--	Q11090700	tea	1	0	
---	Q6097	tea	235	0	^^^^
---	Q17118910	cold brew tea	5	0	
---	Q21598531		2	0	
--	Q11342193	mix juice	2	0	
--	Q11536931	Momo no tennensui	1	0	
--	Q11856456	ED	1	0	
--	Q11948183		1	0	
--	Q12053417	Boyd & Blair	2	0	
--	Q12217216	Sobia	5	0	^
--	Q12493475	lahang	4	0	
--	Q12515734	soda gembira	2	0	^
--	Q12524379		1	0	
--	Q12524382		2	0	
--	Q13417200	carbonated beverage	10	0	
---	Q180458	Almdudler	20	0	
---	Q7103779	Oronamin	0	0	
---	Q17781981	Hamar og Lillehammer julebrus	1	0	
---	Q65240797	Dekabita C	0	0	
---	Q97376179		0	0	
---	Q36275	root beer	28	0	^^
---	Q248714	julebrus	5	0	^
---	Q251113	julmust	22	0	^^^
---	Q264554	carbonated water	64	0	^^
---	Q1130245	lemon-lime drink	7	0	^
---	Q1495094	Gaseosa	1	0	^^
---	Q4993947	Skal	2	0	
---	Q11347810	Real Gold	3	0	
---	Q15911761	Ice Peak (soft drink)	5	0	^
---	Q33063528	Schorle	5	0	
----	Q655244	spritzer	18	0	
----	Q16938005	Saftschorle	0	0	
-----	Q3053970	Apfelschorle	9	0	
---	Q51909896	effervescent wine	2	0	^
--	Q13562552	beef tea	2	0	
--	Q13652284	Navan liqueur	1	0	
--	Q14536296	Wostok	3	0	
--	Q15178353	Blue	2	0	
--	Q15377913		1	0	
--	Q15910439	Vita	4	0	
--	Q16046110		1	0	
--	Q16155839	1519 Tequila	1	0	
--	Q16158233	4 Copas	1	0	
--	Q16242695	Milo Dinosaur	6	0	^
--	Q16242929	Popo	3	0	
--	Q16250373	Lucky Lager	2	0	
--	Q16490824	chamoyada	4	0	^
--	Q16773162	Es kelapa muda	4	0	
--	Q16828063	Amita	3	0	
--	Q16851546	Joose	1	0	
--	Q16869105	Lohusa Şerbeti	1	0	
--	Q16872530	Love potion	2	0	^^
--	Q16909016	frozen alcoholic beverage	2	0	^^
--	Q16910973	Laser (malt liquor)	1	0	
--	Q16942586	es goyobod	3	0	
--	Q16952451	Crabbie's	2	0	
--	Q16957042	Eghajira	1	0	^
--	Q16959811	VÄD	1	0	
--	Q16974014	Domaine Pinnacle Ice Cider	1	0	
--	Q16986281	Castello Mio Sambuca	1	0	
--	Q16987650	Anestasia Vodka	1	0	
--	Q16998421	Nae Danger	1	0	
--	Q17006214	Fortuna	1	0	
--	Q17010184	DeLeón Tequila	1	0	
--	Q17012457	Espolon	1	0	^
--	Q17018527	Gozio Amaretto	1	0	
--	Q17040885	Wrexham Lager Beer	1	0	
--	Q17051638	Mageu	3	0	
--	Q17062449	Aguapanela	15	0	^
--	Q17063222	Aguamiel	1	0	
--	Q17067364	Gulden Draak 9000 Quadruple	1	0	
--	Q17068284	Mana Energy Potions	1	0	
--	Q17097000	Meyenberg Goat Milk	1	0	
--	Q17118779	National Bohemian	2	0	
--	Q17125545	Orbitz	1	0	
--	Q17126244	VKA Vodka	1	0	
--	Q17126473	SoBe Mr. Green	1	0	
--	Q17143279	Pallini Limoncello	3	0	
--	Q17172612	Finley	1	0	
--	Q17174725	Tokhm sharbati	0	0	
--	Q17376918	Donat Mg	5	0	
--	Q17998185		3	0	
--	Q18208758	3 A.M. Vodka	1	0	
--	Q18242761		2	0	
--	Q18463680		1	0	
--	Q18816529		1	0	
--	Q19118260	Xingu (beer)	2	0	
--	Q19359564	hot beverage	2	0	
---	Q10441446	Brick tea	2	0	
---	Q10576721	Mao Jian	1	0	
---	Q6097	tea	235	0	^^^^
---	Q8486	coffee	235	0	^^^^^
---	Q13261	hot chocolate	70	0	^^
----	Q122021541		0	0	
----	Q1105210	Cocio	9	0	
---	Q59072	cortado	28	0	^^
---	Q159774	cappuccino	73	0	^
---	Q379932	herbal tea	49	0	^^^
---	Q622954	Irish coffee	42	0	^^^
---	Q685005	Ovaltine	24	0	^^^
---	Q739929	cafè mocha	39	0	^
---	Q1147571	coffee substitute	24	0	^
---	Q1410129	Feuerzangenbowle	13	0	^^^
---	Q1601561	Hot Citron	2	0	
---	Q2036852		1	0	
---	Q3849770	Marocchino	7	0	^^
---	Q4022531	Yannoh	1	0	
---	Q4320109	boiled coke with ginger and lemon	2	0	
---	Q6585936	Kurdish coffee	13	0	^
---	Q7267922	Qishr	6	0	
---	Q11955418	Hot chocolate	1	0	
---	Q12605048	ssanghwa-tang	2	0	^
---	Q13734182	Italian coffee	1	0	^^
---	Q22056403		1	0	
---	Q28691861	Hot lemon	1	0	
---	Q45818982	warm alcoholic drink	2	0	^
---	Q57243997	Raph Coffee	5	0	^^
---	Q84284426	Hasseltse koffie	1	0	^^^
---	Q115783648	mulled drink	1	0	
----	Q6584	mulled wine	46	0	^^^
----	Q1532845		1	0	^^
----	Q3405739	Wassail	5	0	^^^
----	Q4714067	Aleberry	1	0	
----	Q7546029	Smoking Bishop	2	0	^
----	Q16533843	mulled cider	1	0	^^
--	Q19705425	spruce beer	6	0	
--	Q19725637	Es puter	2	0	^
--	Q19725639	Es selendang mayang	1	0	
--	Q19730095	pallu butung	1	0	
--	Q19749224	wedang tahu	1	0	
--	Q19921508	Yagua	0	0	
--	Q20625345	bulla	1	0	
--	Q20686189	Chaparritas El Naranjo	1	0	
--	Q20855190	roselle juice	4	0	^
--	Q21042985	Farol	1	0	
--	Q21087659		1	0	
--	Q21091790	Suau	2	0	
--	Q21387254	pinol	3	0	^
--	Q22101254	Whisbih	3	0	
--	Q23021373		1	0	
--	Q24054623	guava nectar	0	0	^
--	Q24961838	chicheme	1	0	
--	Q25141669	clam juice	3	0	^^
--	Q25393535	Jacqueline	1	0	
--	Q25404591	aarts	1	0	^
--	Q25545637		1	0	
--	Q26343751	fermented beverage	0	0	^
---	Q1074698	Douzhi	0	0	
---	Q1888644	Tepache	9	0	
---	Q3850661	masato	0	0	
---	Q108367174	caiçuma	0	0	
---	Q173773	kvass	73	0	
---	Q185749	kefir	59	0	^^^^^^
---	Q559947	tibicos (water kefir)	15	0	
---	Q657032	kombucha	46	0	^
---	Q1076222	khormoog	2	0	^^^
---	Q11258817	fermented alcoholic beverage	4	0	^
---	Q11818757	Kozicowe	3	0	
---	Q25220745	turmeric juice	3	0	^
--	Q26905442	Orijin	1	0	^
--	Q27690735	Swiss lemonade	6	0	
--	Q28024100		2	0	
--	Q28127061	Santera Tequila	1	0	
--	Q28311086	Hall's Beer Cheese	1	0	
--	Q29026942	Black Cow Vodka	1	0	
--	Q29898848	oral rehydration solution	3	0	^
---	Q11237581	OS-1	1	0	
---	Q11237581	OS-1	1	0	
--	Q30314406	Supligen	1	0	
--	Q30315063	Mead in Poland	4	0	
--	Q30324861	Brexitovka	1	0	
--	Q30595567	nom yen	1	0	
--	Q31837415	Mio Mio Mate	2	0	
--	Q36810482	El Namroud (Arak)	2	0	
--	Q37314084		1	0	
--	Q37756327	coffee drink	0	0	^
--	Q43067663	La Señera	1	0	
--	Q48731106	Janda pulang	3	0	^
--	Q48767692	Guaraná	1	0	
--	Q48812383	Bec Cola	1	0	
--	Q55279012	Brio	1	0	^
--	Q56232402		0	0	^
--	Q56392115	toge Panyabungan	1	0	^
--	Q56414821	laksamana mengamuk	2	0	
--	Q65078382	London fog	1	0	
--	Q65118038	samalamig	3	0	^
--	Q65408190	boz	1	0	^
--	Q83796190	sugar-sweetened beverage	0	0	
--	Q96952363	Cronk	1	0	^
--	Q97191569		1	0	
--	Q100320957	instant beverage	1	0	^
---	Q100320947	Heliomalt	0	0	
---	Q858049	instant coffee	46	0	^^
---	Q11287400	instant tea	9	0	^
--	Q105411837		1	0	
--	Q105470873		0	0	^
--	Q105730638	Mooala	1	0	
--	Q106547882		1	0	
--	Q107357194	Kunu aya	0	0	
--	Q107358588	Kunun gyada	0	0	
--	Q109265828	Mayfair Gin	0	0	
--	Q110835450		1	0	
--	Q112306602	beverage food product	0	0	
---	Q112306588	juice beverage	0	0	
----	Q112306487	fruit juice food product	0	0	^
--	Q113620534	barley-based drink	0	0	
---	Q12174204	Caffè d'orzo	10	0	^
--	Q114565330	artificially sweetened beverages	0	0	
--	Q115435012	milk beverage	0	0	^
---	Q2640574	plant milk	26	0	^^^
---	Q115435123	dairy-milk beverage	0	0	^
----	Q8495	milk	238	0	^^^^^^^
----	Q5458209	flavored milk	7	0	
-----	Q4905982	Big M	0	0	
-----	Q7073415	Oak	0	0	
-----	Q13253	chocolate milk	29	0	
------	Q10336379	Nescau	3	0	
-----	Q37159	milkshake	54	0	^^
-----	Q1042811	coffee milk	15	0	
-----	Q2763500	Anijsmelk	2	0	
-----	Q7228045	papaya milk	5	0	
-----	Q7622520	strawberry milk	3	0	
-----	Q7812757	Toddy	5	0	^^
-----	Q7914935	vanilla milk	4	0	
-----	Q12596385	Banana Flavored Milk	7	0	
-----	Q25340385	Vio	2	0	
--	Q115607684	sports & energy drink	0	0	
---	Q215754	energy drink	65	0	^
---	Q949948	sports drink	25	0	^
--	Q115617924	fruit-flavored drink	0	0	
--	Q115617944	vinegar drink	0	0	
---	Q7659105	switchel	4	0	^^^
---	Q16909917	raspberry vinegar	1	0	^
--	Q115783621	Christmas beverage	0	0	^
---	Q6584	mulled wine	46	0	^^^
---	Q251113	julmust	22	0	^^^
---	Q477374	eggnog	39	0	^^
---	Q1410129	Feuerzangenbowle	13	0	^^^
---	Q1532845		1	0	^^
---	Q2312651	atole	19	0	^
---	Q3405739	Wassail	5	0	^^^
---	Q5032256	Canelazo	6	0	^
---	Q7546029	Smoking Bishop	2	0	^
---	Q16533843	mulled cider	1	0	^^
--	Q115871227	pilk	0	0	^
--	Q116728462	Zaazaa	1	0	^^
--	Q116771989	caffeine-free drink	0	0	
---	Q5017162	Caffeine-Free Pepsi	2	0	^
---	Q5017165	Caffeine-Free Coca-Cola	5	0	^^
--	Q116961411	baby drink	0	0	^
--	Q118517274	Salus frutté	1	0	
--	Q122053021	Kola-coca	1	0	
-	Q40763	seed	132	0	^
--	L652822		0	0	
--	L727695		0	0	
--	Q1076906	sunflower seed	34	0	^
--	Q6830151	cannabis seed	7	0	
--	Q7085594	oldest viable seed	0	0	
--	Q9207539	Wheatberry	0	0	
--	Q10771593	egusi	12	0	
--	Q27650233	peach pit	0	0	
--	Q74662248	common bean	4	0	
---	Q323635	pinto bean	10	0	
---	Q1990539	Dutch brown bean	3	0	^
---	Q3127445	Haricots tarbais	3	0	
---	Q3318236	Mojette beans	4	0	
----	Q37970073		0	0	
---	Q3738346		1	0	
---	Q3738348	Sorana bean	5	0	
---	Q6006851	cranberry bean	6	0	
---	Q15062992	black turtle bean	9	0	
---	Q17141829	Navy bean	13	0	
---	Q18175531	kidney bean	19	0	
----	Q12388222	faba de Lourenzá	1	0	^
----	Q74663825	white kidney bean	0	0	
-----	Q118819104		0	0	
---	Q65561345	white bean	0	0	
----	Q11937348	mongeta del ganxet	2	0	
----	Q12388222	faba de Lourenzá	1	0	^
----	Q21427532	Lingot du Nord	1	0	
----	Q118819102		0	0	
---	Q118819108		0	0	
--	Q84574093	grains of paradise	0	0	
--	Q102256772	celery seed	0	0	
--	Q102330562	durum wheat	0	0	
--	Q102822690	Borago officianalis seed	0	0	
--	Q103205493	teff	0	0	
--	Q103211081	mullein seed	0	0	
--	Q103445788	Fraxinus excelsior seed	0	0	
--	Q103449274	pigeon pea	0	0	
--	Q103563496	Jatropha curcas seed	0	0	
--	Q103748177	cucumber seed	0	0	
--	Q103766633	plum seed	0	0	
--	Q103784331	babassu seed	0	0	
--	Q103812537	Schisandra chinensis seed	0	0	
--	Q103829622	pomegranate seed	0	0	
--	Q104031801	Chinese chestnut	0	0	
--	Q104036837	Cupressus sempervirens seed	0	0	
--	Q104057159	perilla seed	0	0	
--	Q104057199	carrot seed	0	0	
--	Q104092239	fig seed	0	0	
--	Q104092319	hyacinth bean	0	0	
--	Q104093419	Amomum villosum seed	0	0	
--	Q104119909	Tephrosia purpurea seed	0	0	
--	Q104122414	Croton tiglium seed	0	0	
--	Q104127263	papaya seed	0	0	
--	Q104188819	pili nut	0	0	
--	Q104212650	sheanut	0	0	
--	Q104225038	Acacia catechu seed	0	0	
--	Q104227713	pear seed	0	0	
--	Q104245409	Moringa oleifera seed	0	0	
--	Q104245598	alfalfa seed	0	0	
--	Q104413548	garlic mustard seed	0	0	
--	Q104413623	safflower seed	0	0	
--	Q104414363	black cumin	0	0	
--	Q104414382	cranberry seed	0	0	
--	Q104778138	black-eyed pea	0	0	
--	Q104778151	fox nut seed	0	0	
--	Q104787567	Caryocar coriaceum seed	0	0	
--	Q104813546	Swietenia macrophylla seed	0	0	
--	Q104821984	angelica seed	0	0	
--	Q104821994	avocado seed	0	0	
--	Q105965604	Ligustrum lucidum seed	0	0	
--	Q105966587	evening primrose seed	0	0	
--	Q109979496	wild strawberry seed	0	0	
--	Q110009144	niger seed	0	0	
--	Q110014668	scarlet runner bean	1	0	
--	Q110022244	rapeseed seed	0	0	
--	Q110474669	Beans	0	0	
--	Q112605150	Reynoutria japonica seed	0	0	
--	Q112701028	Black Locust seed	0	0	
--	Q112861795	Tanoak seed	0	0	
--	Q113325867	rose hip seed	0	0	
--	Q118106606	Red Alder seed	0	0	
--	Q118727116	Jackfruit seed	0	0	
--	Q153697	coffee bean	33	0	^
---	Q1557372	green coffee	0	0	
---	Q104218426	arabica coffee bean	0	0	
---	Q104246054	robusta coffee bean	0	0	
---	Q795206	green coffee	6	0	
---	Q17117380	Mocha coffee bean	10	0	
---	Q18452133		1	0	
---	Q48782623	torrefacto	9	0	^^^^
--	Q165527	apricot kernel	15	0	^^
--	Q208008	cocoa bean	48	0	^
---	Q116778899	Cacao Chocolate	0	0	^^
---	Q116785175	Ceremonial Cacao	0	0	^
--	Q212933	pine nut	50	0	^
--	Q297292	oil seed	3	0	
---	Q113005689	tallowtree seed	0	0	
---	Q113005802	hempseed	0	0	
---	Q911332	flaxseed	19	0	^^^
---	Q1076906	sunflower seed	34	0	^
---	Q2007388	poppy seed	25	0	^
---	Q3056521	pumpkin seed	22	0	^^^
---	Q3621199	peanut	21	0	^^
---	Q4013015	grape seed	2	0	
---	Q17104079	cottonseed	7	0	^^
---	Q110611303	white poppy seed	0	0	
--	Q379813	bean	71	0	^^
---	Q1139389	Dal	44	0	^
----	Q17747125	Dal dhokli	5	0	
---	Q29946770	black adzuki bean	0	0	
---	Q56326560		0	0	
---	Q102331630	rice bean	0	0	
---	Q103449274	pigeon pea	0	0	
---	Q104007010	lima bean	0	0	
---	Q104224282	white lupin bean	0	0	
---	Q104664662	mung bean	0	0	
---	Q104778126	moth bean	0	0	
---	Q107414065	cowpea	0	0	
---	Q107638821	Lentils of La Armuña	0	0	
---	Q108901351	Updrögt Bohnen	0	0	
---	Q1139389	Dal	44	0	^
---	Q3113314	Grains	1	0	
---	Q3738347	fagiolo di Sarconi	2	0	
---	Q13582643	lupin bean	8	0	
---	Q18424642	fasola wrzawska	2	0	
---	Q21156930	chickpea	0	0	^^
----	Q6149985	Torrao	0	0	
---	Q24896059		2	0	
---	Q27688451	tonka bean	5	0	^
---	Q29472543	pea	1	0	
----	Q2265406	split pea	8	0	
----	Q3941923	roveja	2	0	
----	Q6789614	Mattar paneer	12	0	^
----	Q16873869	Sea Island red pea	1	0	
----	Q16916238	Geechee red pea	1	0	
----	Q67778610	frozen peas	0	0	^
----	Q67862893	dried pea	0	0	^
---	Q30715522	canned beans	1	0	^
---	Q55404049	split pulse	2	0	
----	Q2265406	split pea	8	0	
---	Q61503220	soy bean	0	0	^
----	Q1377879	edamame	28	0	^^
----	Q2141977	tofu skin	21	0	
----	Q5972862	IOM soybeans	1	0	
---	Q61505177	lentil	1	0	^
----	Q3229521		1	0	
----	Q3229524	Le Puy green lentil	6	0	
----	Q3229527	Lentilles vertes du Berry	2	0	
----	Q3830214	Lenticchia di Castelluccio di Norcia	1	0	
----	Q20921902	Spanish pardina lentil	1	0	
----	Q21741341	Black Beluga lentils	3	0	
----	Q60841039	lenticchia di Altamura	1	0	
----	Q67445270	black lentil	0	0	
----	Q67445315	yellow lentil	0	0	
----	Q67445346	green lentil	0	0	
----	Q67445428	puy lentil	0	0	
----	Q67445480	red lentil	0	0	
---	Q61672189	broad bean	0	0	
----	Q3740436		1	0	
---	Q68189268	wax bean	0	0	
---	Q74662248	common bean	4	0	
---	Q110014668	scarlet runner bean	1	0	
--	Q1587547	Grains of Selim	2	0	
--	Q1648541	Rudraksha	16	0	
--	Q1762933	seed	8	0	
---	Q96756023	parsley seed	0	0	
---	Q96756274	bottle gourd seed	0	0	
---	Q116785640	Raw Cacao	0	0	
---	Q9378297		2	0	
---	Q84726464		0	0	
---	Q84726471		0	0	
---	Q84726478		0	0	
---	Q84726495		0	0	
---	Q84727568		0	0	
---	Q84727606		0	0	
---	Q84751474	seedtape	0	0	
---	Q84751790		0	0	
---	Q84751894		0	0	
---	Q84751932		0	0	
---	Q110799086	dika nut	0	0	
---	Q112169778	open-source seeds	0	0	
---	Q113298200		0	0	
--	Q1937700	mustard seed	18	0	
---	Q104413265	black mustard seed	0	0	
--	Q2062632	watermelon seed	2	0	
--	Q2381185	exalbuminous	1	0	
--	Q2995529	grain	56	0	^^
---	L730411		0	0	
---	Q12117	cereal	138	0	
----	Q11575	maize	0	0	
----	L684278		0	0	
----	L1002376		0	0	
----	L1002378		0	0	
----	Q10548300		0	0	
----	Q13189516	Hamk'a	0	0	
----	Q18400196	Petit épeautre de Haute-Provence	0	0	
----	Q63871402	Kernza	0	0	
----	Q80118018		0	0	
----	Q117378275		0	0	
----	Q5090	rice	203	0	^^^^
-----	Q1204670	Koshihikari	0	0	
-----	Q4944265	Bora saul	0	0	
-----	Q8047599	Yamada Nishiki	0	0	
-----	Q11153707	Oryza	0	0	
-----	Q11256961	Akitakomachi	0	0	
-----	Q11265155	Kirara397	0	0	
-----	Q11272504	Tsuyahime	0	0	
-----	Q11274398	Nanatsuboshi	0	0	
-----	Q11275345	Haenuki	0	0	
-----	Q11276316	Hitomebore	0	0	
-----	Q11296871	Kinuhikari	0	0	
-----	Q11330147	Hinohikari	0	0	
-----	Q11342915	Milky Queen	0	0	
-----	Q11370703	Kamenoo	0	0	
-----	Q11371183		0	0	
-----	Q11508264	Nihonbare	0	0	
-----	Q11539069	Mori no kumasan	0	0	
-----	Q11549054		0	0	
-----	Q11588567	Iwai	0	0	
-----	Q11659233	Kamenō	0	0	
-----	Q15922202	Horses (Broom)	0	0	
-----	Q17219555	Gōriki	0	0	
-----	Q17227873	Oidemai	0	0	
-----	Q18456412	Hatsushimo	0	0	
-----	Q18456638	blend rice	0	0	
-----	Q19808869		0	0	
-----	Q20062837		0	0	
-----	Q22128734	Kikomaru	0	0	
-----	Q28688798	Koshiibuki	0	0	
-----	Q28691728	Kinumusume	0	0	
-----	Q30928248	Seiten’no Hekireki	0	0	
-----	Q30928377	Kazesayaka	0	0	
-----	Q31369113		0	0	
-----	Q31369117		0	0	
-----	Q48747604	Harumi	0	0	
-----	Q65285696		0	0	
-----	Q67936071		0	0	
-----	Q78439308	porridge rice	0	0	
-----	Q96179816	Rice of Yuli	0	0	
-----	Q97246919		0	0	
-----	Q103991413	Canadian wild rice	0	0	
-----	Q104054601	Manchurian wild rice	0	0	
-----	Q104223964	African rice	0	0	
-----	Q104585895	Texas wild rice	0	0	
-----	Q113114609	Concoction rice	0	0	
-----	Q115443	glutinous rice	45	0	^
------	Q12701417	pulut panggang	1	0	
-----	Q732925	parboiled rice	19	0	
-----	Q816663	jollof rice	28	0	
-----	Q1066624	brown rice	30	0	
------	Q95733958	long grain brown rice	0	0	^
-----	Q1135788	red yeast rice	13	0	
-----	Q1147035	Japonica rice	11	0	
-----	Q2204436	sake rice	3	0	
------	Q1204670	Koshihikari	0	0	
------	Q7425010	Sasanishiki	0	0	
------	Q11256961	Akitakomachi	0	0	
------	Q11276316	Hitomebore	0	0	
------	Q11296871	Kinuhikari	0	0	
------	Q11370703	Kamenoo	0	0	
------	Q11508264	Nihonbare	0	0	
------	Q11659233	Kamenō	0	0	
-----	Q2668493	Camargue red rice	6	0	
-----	Q2674257	white rice	23	0	
-----	Q2724236	poha	23	0	
-----	Q2733021	jasmine rice	18	0	
-----	Q3434002	black rice	18	0	
------	Q17639395	Venere rice	2	0	
-----	Q3434007	upland rice	9	0	
-----	Q3937031		2	0	
-----	Q4892188	broken rice	12	0	
-----	Q5202996	cốm	7	0	
-----	Q5532936	Genetically modified rice	7	0	^
-----	Q5706293		2	0	
-----	Q5706296	Bomba rice	9	0	
-----	Q5706352		2	0	
-----	Q7040589	Nishiki rice	2	0	
-----	Q7071362	Nàng Thơm Chợ Đào rice	2	0	
-----	Q7145121	Patna rice	1	0	
-----	Q7408949	Samba	4	0	
-----	Q7979691	Wehani rice	4	0	
-----	Q11144306	Bhutanese red rice	11	0	
-----	Q11260995	Enokoro meshi	1	0	
-----	Q11402186	Hōjō Rice	1	0	
-----	Q11511231		1	0	
-----	Q11604430		3	0	
-----	Q11621966	kuramai	1	0	
-----	Q12821339	devzira	4	0	
-----	Q13112175	Jeerakasala	1	0	
-----	Q15897453		1	0	^
-----	Q16137655	Kaima	1	0	
-----	Q16259029	Boluo fan	2	0	
-----	Q17173229	Japanese rice	6	0	
------	Q97176749	Ōmi rice	1	0	
-----	Q20984885	Jsendra	2	0	
-----	Q21036089	Balilla x Sollana	1	0	
-----	Q21036158		1	0	
-----	Q21076881	Albufera	1	0	
-----	Q25618331		1	0	
-----	Q31085950		1	0	
-----	Q44204516		0	0	
